"Record Date","System Name","Organization","Product","Model","Drawer","FRU","A(N1CP2)","B(N0CP1)","C(N0CP2)","D(N0SC)","E(N1CP1)"
"2019-11-25 19:02:03 EST","t09","BRINGUP","zThemis","zHE","CPC2","mdc2","31.37","32.62","32.56","36.56","33.00"
"2019-11-25 19:02:03 EST","T08","BRINGUP","zThemis","zHE","CPC0","mdc1","23.50","23.25","23.37","23.06","24.18"
"2019-11-25 19:02:03 EST","T08","BRINGUP","zThemis","zHE","CPC0","mdc2","23.18","23.12","23.12","22.68","23.81"
"2019-11-25 19:02:03 EST","T08","BRINGUP","zThemis","zHE","CPC1","mdc1","23.37","23.12","23.31","22.68","23.31"
"2019-11-25 19:02:03 EST","T08","BRINGUP","zThemis","zHE","CPC1","mdc2","23.37","23.12","23.18","23.00","23.68"
"2019-11-25 19:02:03 EST","T08","BRINGUP","zThemis","zHE","CPC2","mdc1","23.43","23.37","23.43","22.93","23.50"
"2019-11-25 19:02:03 EST","T08","BRINGUP","zThemis","zHE","CPC2","mdc2","23.50","23.37","23.37","23.06","23.43"
"2019-11-25 18:06:50 EST","m216m","BRINGUP","zMidas","zMR","CPC","mdc1","31.93","33.31","35.37","37.18","31.37"
"2019-11-25 18:06:50 EST","m216m","BRINGUP","zMidas","zMR","CPC","mdc2","32.93","33.62","35.93","36.62","32.56"
"2019-11-25 18:06:01 EST","Tbuv2","BRINGUP","zThemis","zHE","CPC0","mdc1","67.75","66.06","65.62","50.06","60.75"
"2019-11-25 18:06:01 EST","Tbuv2","BRINGUP","zThemis","zHE","CPC0","mdc2","66.43","64.68","64.56","49.93","59.50"
"2019-11-25 18:06:01 EST","c58mr","EST","zMidas","zMR","CPC","mdc1","25.43","25.12","25.12","25.06","25.06"
"2019-11-25 18:06:01 EST","c58mr","EST","zMidas","zMR","CPC","mdc2","25.43","25.18","25.12","25.12","25.12"
"2019-11-25 18:05:26 EST","t91","BRINGUP","zThemis","zHE","CPC0","mdc1","30.68","32.12","30.93","45.75","31.93"
"2019-11-25 18:05:26 EST","t91","BRINGUP","zThemis","zHE","CPC0","mdc2","29.37","30.50","29.25","45.81","30.75"
"2019-11-25 18:05:26 EST","t91","BRINGUP","zThemis","zHE","CPC1","mdc1","30.62","30.75","31.62","44.43","31.43"
"2019-11-25 18:05:26 EST","t91","BRINGUP","zThemis","zHE","CPC1","mdc2","29.81","29.75","29.87","44.56","29.93"
"2019-11-25 18:05:26 EST","t91","BRINGUP","zThemis","zHE","CPC2","mdc1","32.06","34.43","32.25","53.62","32.00"
"2019-11-25 18:05:26 EST","t91","BRINGUP","zThemis","zHE","CPC2","mdc2","30.62","33.18","30.93","53.25","30.56"
"2019-11-25 18:05:26 EST","t91","BRINGUP","zThemis","zHE","CPC3","mdc1","36.68","30.87","31.25","46.25","29.56"
"2019-11-25 18:05:26 EST","t91","BRINGUP","zThemis","zHE","CPC3","mdc2","30.00","29.75","29.93","46.18","28.43"
"2019-11-25 18:05:26 EST","t91","BRINGUP","zThemis","zHE","CPC4","mdc1","32.37","29.87","30.87","44.06","32.06"
"2019-11-25 18:05:26 EST","t91","BRINGUP","zThemis","zHE","CPC4","mdc2","31.00","28.62","29.75","43.93","30.62"
"2019-11-25 18:05:16 EST","t89","SOFTWARE","zThemis","zHE","CPC0","mdc1","31.31","29.62","30.00","40.00","28.87"
"2019-11-25 18:05:16 EST","t89","SOFTWARE","zThemis","zHE","CPC0","mdc2","30.06","28.56","28.50","39.87","27.75"
"2019-11-25 18:05:16 EST","t89","SOFTWARE","zThemis","zHE","CPC1","mdc1","29.56","30.00","29.12","42.18","29.06"
"2019-11-25 18:05:16 EST","t89","SOFTWARE","zThemis","zHE","CPC1","mdc2","28.25","28.50","27.93","42.31","28.12"
"2019-11-25 18:05:16 EST","t89","SOFTWARE","zThemis","zHE","CPC2","mdc1","29.56","29.00","29.06","43.56","30.25"
"2019-11-25 18:05:16 EST","t89","SOFTWARE","zThemis","zHE","CPC2","mdc2","28.43","27.93","27.81","43.56","29.00"
"2019-11-25 18:05:16 EST","t89","SOFTWARE","zThemis","zHE","CPC3","mdc1","30.62","30.43","30.25","40.93","29.75"
"2019-11-25 18:05:16 EST","t89","SOFTWARE","zThemis","zHE","CPC3","mdc2","29.37","29.18","29.00","40.68","28.56"
"2019-11-25 18:05:16 EST","t89","SOFTWARE","zThemis","zHE","CPC4","mdc1","31.37","30.31","30.37","42.06","31.87"
"2019-11-25 18:05:16 EST","t89","SOFTWARE","zThemis","zHE","CPC4","mdc2","30.06","28.87","28.87","41.75","30.62"
"2019-11-25 18:05:05 EST","t86","BRINGUP","zThemis","zHE","CPC0","mdc1","34.56","34.37","34.31","40.87","34.56"
"2019-11-25 18:05:05 EST","t86","BRINGUP","zThemis","zHE","CPC0","mdc2","33.62","33.37","33.43","40.93","33.56"
"2019-11-25 18:05:05 EST","t86","BRINGUP","zThemis","zHE","CPC1","mdc1","33.87","35.06","34.56","39.75","34.37"
"2019-11-25 18:05:05 EST","t86","BRINGUP","zThemis","zHE","CPC1","mdc2","32.81","33.56","33.43","39.37","33.06"
"2019-11-25 18:05:05 EST","t86","BRINGUP","zThemis","zHE","CPC2","mdc1","34.87","34.68","34.56","44.87","34.43"
"2019-11-25 18:05:05 EST","t86","BRINGUP","zThemis","zHE","CPC2","mdc2","33.68","33.50","33.31","44.56","33.12"
"2019-11-25 18:05:05 EST","t86","BRINGUP","zThemis","zHE","CPC3","mdc1","32.18","33.56","32.18","37.68","32.50"
"2019-11-25 18:05:05 EST","t86","BRINGUP","zThemis","zHE","CPC3","mdc2","31.00","32.25","30.87","37.75","31.56"
"2019-11-25 18:05:05 EST","t86","BRINGUP","zThemis","zHE","CPC4","mdc1","32.56","34.00","32.56","37.06","32.00"
"2019-11-25 18:05:05 EST","t86","BRINGUP","zThemis","zHE","CPC4","mdc2","31.25","32.25","31.37","36.93","30.81"
"2019-11-25 18:05:02 EST","t85","BRINGUP","zThemis","zHE","CPC0","mdc1","33.06","33.00","32.87","43.00","33.25"
"2019-11-25 18:05:02 EST","t85","BRINGUP","zThemis","zHE","CPC0","mdc2","31.93","31.81","31.75","42.93","32.12"
"2019-11-25 18:05:02 EST","t85","BRINGUP","zThemis","zHE","CPC1","mdc1","33.31","32.93","31.93","38.93","33.12"
"2019-11-25 18:05:02 EST","t85","BRINGUP","zThemis","zHE","CPC1","mdc2","32.06","31.68","31.06","38.87","32.00"
"2019-11-25 18:05:02 EST","t85","BRINGUP","zThemis","zHE","CPC2","mdc1","32.75","33.81","32.31","39.00","34.68"
"2019-11-25 18:05:02 EST","t85","BRINGUP","zThemis","zHE","CPC2","mdc2","31.62","32.56","31.06","38.81","33.50"
"2019-11-25 18:04:58 EST","t84","BRINGUP","zThemis","zHE","CPC0","mdc1","30.81","31.31","31.75","38.12","32.25"
"2019-11-25 18:04:58 EST","t84","BRINGUP","zThemis","zHE","CPC0","mdc2","29.62","30.06","30.31","37.75","30.87"
"2019-11-25 18:04:44 EST","t73","BRINGUP","zThemis","zHE","CPC0","mdc1","33.43","33.25","32.68","41.43","33.62"
"2019-11-25 18:04:44 EST","t73","BRINGUP","zThemis","zHE","CPC0","mdc2","32.12","31.93","31.68","41.37","32.18"
"2019-11-25 18:04:44 EST","t73","BRINGUP","zThemis","zHE","CPC1","mdc1","34.43","33.56","33.68","43.25","34.37"
"2019-11-25 18:04:44 EST","t73","BRINGUP","zThemis","zHE","CPC1","mdc2","32.87","32.06","32.18","43.37","33.06"
"2019-11-25 18:04:44 EST","t73","BRINGUP","zThemis","zHE","CPC2","mdc1","34.81","33.81","33.50","50.18","33.62"
"2019-11-25 18:04:44 EST","t73","BRINGUP","zThemis","zHE","CPC2","mdc2","33.62","32.75","32.37","50.12","32.50"
"2019-11-25 18:04:44 EST","t73","BRINGUP","zThemis","zHE","CPC3","mdc1","33.81","33.87","34.12","42.75","34.06"
"2019-11-25 18:04:44 EST","t73","BRINGUP","zThemis","zHE","CPC3","mdc2","32.68","32.68","32.93","42.31","32.56"
"2019-11-25 18:04:41 EST","t72","EST","zThemis","zHE","CPC0","mdc1","36.56","37.75","37.50","42.81","37.87"
"2019-11-25 18:04:41 EST","t72","EST","zThemis","zHE","CPC0","mdc2","35.50","36.43","36.31","42.75","36.75"
"2019-11-25 18:04:41 EST","t72","EST","zThemis","zHE","CPC1","mdc1","37.06","36.75","37.62","43.93","37.31"
"2019-11-25 18:04:41 EST","t72","EST","zThemis","zHE","CPC1","mdc2","36.00","35.50","36.37","43.93","36.00"
"2019-11-25 18:04:34 EST","t68","BRINGUP","zThemis","zHE","CPC0","mdc1","29.87","29.62","28.75","36.50","29.06"
"2019-11-25 18:04:34 EST","t68","BRINGUP","zThemis","zHE","CPC0","mdc2","28.56","28.31","27.50","36.31","27.75"
"2019-11-25 18:04:34 EST","t68","BRINGUP","zThemis","zHE","CPC1","mdc1","28.56","28.93","29.81","36.81","30.50"
"2019-11-25 18:04:34 EST","t68","BRINGUP","zThemis","zHE","CPC1","mdc2","27.68","27.68","28.50","36.43","29.06"
"2019-11-25 18:04:17 EST","t60","BRINGUP","zThemis","zHE","CPC0","mdc1","20.81","21.00","20.93","20.68","21.18"
"2019-11-25 18:04:17 EST","t60","BRINGUP","zThemis","zHE","CPC0","mdc2","20.93","21.12","21.12","20.50","21.18"
"2019-11-25 18:04:17 EST","t60","BRINGUP","zThemis","zHE","CPC1","mdc1","21.25","21.06","21.18","20.62","21.18"
"2019-11-25 18:04:17 EST","t60","BRINGUP","zThemis","zHE","CPC1","mdc2","21.06","20.93","21.06","20.62","21.12"
"2019-11-25 18:04:17 EST","t60","BRINGUP","zThemis","zHE","CPC2","mdc1","21.62","21.50","21.31","21.37","21.62"
"2019-11-25 18:04:17 EST","t60","BRINGUP","zThemis","zHE","CPC2","mdc2","21.62","21.25","21.25","21.31","21.50"
"2019-11-25 18:04:06 EST","t59","EST","zThemis","zHE","CPC0","mdc1","38.25","38.50","40.68","45.18","36.93"
"2019-11-25 18:04:06 EST","t59","EST","zThemis","zHE","CPC0","mdc2","37.18","37.31","39.43","44.87","35.81"
"2019-11-25 18:04:06 EST","t59","EST","zThemis","zHE","CPC1","mdc1","0.00","0.00","0.00","0.00","0.00"
"2019-11-25 18:04:06 EST","t59","EST","zThemis","zHE","CPC1","mdc2","0.00","0.00","0.00","0.00","0.00"
"2019-11-25 18:04:06 EST","t59","EST","zThemis","zHE","CPC2","mdc1","37.93","37.87","37.68","50.25","41.06"
"2019-11-25 18:04:06 EST","t59","EST","zThemis","zHE","CPC2","mdc2","37.00","36.81","36.62","50.12","39.62"
"2019-11-25 18:04:06 EST","t59","EST","zThemis","zHE","CPC3","mdc1","38.56","36.68","39.00","50.50","37.68"
"2019-11-25 18:04:06 EST","t59","EST","zThemis","zHE","CPC3","mdc2","37.25","35.62","37.93","50.50","36.75"
"2019-11-25 18:04:06 EST","t57","EST","zThemis","zHE","CPC0","mdc1","35.12","34.93","35.37","39.75","34.81"
"2019-11-25 18:04:06 EST","t57","EST","zThemis","zHE","CPC0","mdc2","33.75","33.68","33.87","39.43","33.50"
"2019-11-25 18:04:06 EST","t57","EST","zThemis","zHE","CPC1","mdc1","36.06","33.93","34.12","41.43","34.43"
"2019-11-25 18:04:06 EST","t57","EST","zThemis","zHE","CPC1","mdc2","34.31","32.43","32.50","41.18","33.06"
"2019-11-25 18:04:06 EST","t57","EST","zThemis","zHE","CPC2","mdc1","33.93","35.81","33.93","41.00","33.87"
"2019-11-25 18:04:06 EST","t57","EST","zThemis","zHE","CPC2","mdc2","32.93","34.50","32.62","41.12","32.87"
"2019-11-25 18:04:06 EST","t57","EST","zThemis","zHE","CPC3","mdc1","28.81","29.12","29.68","36.18","28.43"
"2019-11-25 18:04:06 EST","t57","EST","zThemis","zHE","CPC3","mdc2","27.62","28.12","28.50","36.25","27.62"
"2019-11-25 18:04:06 EST","t57","EST","zThemis","zHE","CPC4","mdc1","30.25","29.18","29.87","37.12","31.93"
"2019-11-25 18:04:06 EST","t57","EST","zThemis","zHE","CPC4","mdc2","29.50","28.06","28.50","37.37","31.06"
"2019-11-25 18:04:06 EST","t58","BRINGUP","zThemis","zHE","CPC0","mdc1","50.37","49.56","49.56","39.81","49.18"
"2019-11-25 18:04:06 EST","t58","BRINGUP","zThemis","zHE","CPC0","mdc2","49.43","48.56","48.31","39.68","48.12"
"2019-11-25 18:04:06 EST","t58","BRINGUP","zThemis","zHE","CPC1","mdc1","48.68","49.37","49.81","38.68","49.06"
"2019-11-25 18:04:06 EST","t58","BRINGUP","zThemis","zHE","CPC1","mdc2","47.81","48.62","48.81","38.62","48.00"
"2019-11-25 18:04:06 EST","t58","BRINGUP","zThemis","zHE","CPC2","mdc1","51.00","51.43","50.81","40.06","49.50"
"2019-11-25 18:04:06 EST","t58","BRINGUP","zThemis","zHE","CPC2","mdc2","49.50","50.18","49.43","39.87","48.00"
"2019-11-25 18:03:52 EST","t53","EST","zThemis","zHE","CPC0","mdc1","32.62","32.31","31.43","36.12","30.93"
"2019-11-25 18:03:52 EST","t53","EST","zThemis","zHE","CPC0","mdc2","31.37","31.00","30.18","35.93","29.50"
"2019-11-25 18:03:52 EST","t53","EST","zThemis","zHE","CPC1","mdc1","30.93","31.37","31.06","35.75","31.68"
"2019-11-25 18:03:52 EST","t53","EST","zThemis","zHE","CPC1","mdc2","29.93","30.43","30.00","35.56","30.37"
"2019-11-25 18:03:52 EST","t53","EST","zThemis","zHE","CPC2","mdc1","31.93","31.62","31.81","41.62","31.25"
"2019-11-25 18:03:52 EST","t53","EST","zThemis","zHE","CPC2","mdc2","30.56","30.50","30.68","41.56","29.87"
"2019-11-25 18:03:52 EST","t53","EST","zThemis","zHE","CPC3","mdc1","28.00","28.25","28.68","39.37","28.81"
"2019-11-25 18:03:52 EST","t53","EST","zThemis","zHE","CPC3","mdc2","26.56","26.87","27.50","39.18","27.43"
"2019-11-25 18:03:52 EST","t53","EST","zThemis","zHE","CPC4","mdc1","29.50","30.00","30.12","44.00","30.25"
"2019-11-25 18:03:52 EST","t53","EST","zThemis","zHE","CPC4","mdc2","28.31","29.06","28.93","43.81","29.25"
"2019-11-25 18:03:52 EST","t51","BRINGUP","zThemis","zHE","CPC0","mdc1","30.06","29.87","30.50","36.68","29.62"
"2019-11-25 18:03:52 EST","t51","BRINGUP","zThemis","zHE","CPC0","mdc2","28.87","28.68","29.12","36.31","28.43"
"2019-11-25 18:03:28 EST","t41","BRINGUP","zThemis","zHE","CPC0","mdc1","33.37","32.75","34.31","37.56","33.62"
"2019-11-25 18:03:28 EST","t41","BRINGUP","zThemis","zHE","CPC0","mdc2","32.25","32.00","33.00","37.50","32.43"
"2019-11-25 18:03:28 EST","t41","BRINGUP","zThemis","zHE","CPC1","mdc1","32.50","33.68","33.68","36.68","33.00"
"2019-11-25 18:03:28 EST","t41","BRINGUP","zThemis","zHE","CPC1","mdc2","31.37","32.68","32.43","36.56","31.68"
"2019-11-25 18:03:18 EST","t35","BRINGUP","zThemis","zHE","CPC0","mdc1","35.75","36.06","35.87","43.93","36.06"
"2019-11-25 18:03:18 EST","t35","BRINGUP","zThemis","zHE","CPC0","mdc2","34.43","34.87","34.81","43.87","34.62"
"2019-11-25 18:03:18 EST","t35","BRINGUP","zThemis","zHE","CPC1","mdc1","35.25","35.56","35.31","46.50","35.62"
"2019-11-25 18:03:18 EST","t35","BRINGUP","zThemis","zHE","CPC1","mdc2","34.31","34.50","34.25","46.06","34.06"
"2019-11-25 18:03:18 EST","t35","BRINGUP","zThemis","zHE","CPC2","mdc1","36.25","38.75","37.00","45.31","37.00"
"2019-11-25 18:03:18 EST","t35","BRINGUP","zThemis","zHE","CPC2","mdc2","34.56","37.12","35.56","45.25","35.43"
"2019-11-25 18:03:14 EST","t33","BRINGUP","zThemis","zHE","CPC0","mdc1","32.81","33.68","34.18","37.43","32.62"
"2019-11-25 18:03:14 EST","t33","BRINGUP","zThemis","zHE","CPC0","mdc2","31.56","32.50","32.87","37.37","31.50"
"2019-11-25 18:03:14 EST","t33","BRINGUP","zThemis","zHE","CPC1","mdc1","33.06","35.25","34.06","39.75","33.00"
"2019-11-25 18:03:14 EST","t33","BRINGUP","zThemis","zHE","CPC1","mdc2","31.87","34.12","33.06","39.68","31.93"
"2019-11-25 18:03:14 EST","t33","BRINGUP","zThemis","zHE","CPC2","mdc1","33.18","34.31","34.12","42.31","32.31"
"2019-11-25 18:03:14 EST","t33","BRINGUP","zThemis","zHE","CPC2","mdc2","31.87","33.37","32.75","42.50","31.18"
"2019-11-25 18:03:14 EST","t33","BRINGUP","zThemis","zHE","CPC3","mdc1","33.43","33.06","33.18","42.37","35.06"
"2019-11-25 18:03:14 EST","t33","BRINGUP","zThemis","zHE","CPC3","mdc2","32.62","32.43","32.25","42.81","34.25"
"2019-11-25 18:03:14 EST","t33","BRINGUP","zThemis","zHE","CPC4","mdc1","33.93","34.12","33.00","42.06","33.62"
"2019-11-25 18:03:14 EST","t33","BRINGUP","zThemis","zHE","CPC4","mdc2","32.25","32.68","31.68","41.87","32.37"
"2019-11-25 18:03:14 EST","t31w","BRINGUP","zThemis","zHE","CPC0","mdc1","34.56","35.56","34.93","43.62","34.43"
"2019-11-25 18:03:14 EST","t31w","BRINGUP","zThemis","zHE","CPC0","mdc2","33.43","34.50","33.87","43.37","33.06"
"2019-11-25 18:03:14 EST","t31w","BRINGUP","zThemis","zHE","CPC1","mdc1","35.50","35.87","35.62","47.87","37.12"
"2019-11-25 18:03:14 EST","t31w","BRINGUP","zThemis","zHE","CPC1","mdc2","34.06","34.75","34.43","47.50","35.75"
"2019-11-25 18:03:14 EST","t31w","BRINGUP","zThemis","zHE","CPC2","mdc1","36.50","35.00","35.18","48.50","37.37"
"2019-11-25 18:03:14 EST","t31w","BRINGUP","zThemis","zHE","CPC2","mdc2","35.00","33.62","33.81","48.12","35.81"
"2019-11-25 18:03:14 EST","t31w","BRINGUP","zThemis","zHE","CPC3","mdc1","25.81","26.25","25.12","42.43","25.50"
"2019-11-25 18:03:14 EST","t31w","BRINGUP","zThemis","zHE","CPC3","mdc2","24.50","24.87","24.12","42.37","24.43"
"2019-11-25 18:03:14 EST","t31w","BRINGUP","zThemis","zHE","CPC4","mdc1","26.31","24.75","24.43","44.68","25.37"
"2019-11-25 18:03:14 EST","t31w","BRINGUP","zThemis","zHE","CPC4","mdc2","25.18","23.75","23.50","44.75","24.31"
"2019-11-25 18:03:11 EST","t309","BRINGUP","zThemis","zHE","CPC0","mdc1","36.43","35.37","37.68","48.06","36.75"
"2019-11-25 18:03:11 EST","t309","BRINGUP","zThemis","zHE","CPC0","mdc2","34.87","34.06","36.06","47.81","35.18"
"2019-11-25 18:03:11 EST","t309","BRINGUP","zThemis","zHE","CPC1","mdc1","35.25","35.87","35.50","47.18","35.75"
"2019-11-25 18:03:11 EST","t309","BRINGUP","zThemis","zHE","CPC1","mdc2","34.18","34.62","34.31","46.87","34.31"
"2019-11-25 18:03:11 EST","t309","BRINGUP","zThemis","zHE","CPC2","mdc1","35.12","35.62","35.68","48.87","36.18"
"2019-11-25 18:03:11 EST","t309","BRINGUP","zThemis","zHE","CPC2","mdc2","34.00","34.43","34.25","48.37","34.87"
"2019-11-25 18:03:11 EST","t309","BRINGUP","zThemis","zHE","CPC3","mdc1","37.00","35.50","35.68","49.81","36.00"
"2019-11-25 18:03:11 EST","t309","BRINGUP","zThemis","zHE","CPC3","mdc2","35.75","34.43","34.56","49.62","34.68"
"2019-11-25 18:03:11 EST","t309","BRINGUP","zThemis","zHE","CPC4","mdc1","36.37","38.00","37.00","50.00","36.06"
"2019-11-25 18:03:11 EST","t309","BRINGUP","zThemis","zHE","CPC4","mdc2","35.37","36.56","35.81","50.68","35.31"
"2019-11-25 18:02:57 EST","t24","EST","zThemis","zHE","CPC0","mdc1","25.43","24.75","24.06","41.81","23.62"
"2019-11-25 18:02:57 EST","t24","EST","zThemis","zHE","CPC0","mdc2","24.18","23.75","23.31","41.81","22.81"
"2019-11-25 18:02:57 EST","t24","EST","zThemis","zHE","CPC1","mdc1","25.43","23.31","25.37","47.06","26.50"
"2019-11-25 18:02:57 EST","t24","EST","zThemis","zHE","CPC1","mdc2","24.37","22.68","24.18","47.06","25.18"
"2019-11-25 18:02:57 EST","t24","EST","zThemis","zHE","CPC2","mdc1","24.25","24.68","25.43","47.00","25.06"
"2019-11-25 18:02:57 EST","t24","EST","zThemis","zHE","CPC2","mdc2","23.12","23.25","24.00","47.06","23.81"
"2019-11-25 18:02:47 EST","T225","BRINGUP","zThemis","zHE","CPC0","mdc1","42.25","40.06","41.62","39.43","38.37"
"2019-11-25 18:02:47 EST","T225","BRINGUP","zThemis","zHE","CPC0","mdc2","41.50","39.43","40.87","39.50","38.00"
"2019-11-25 18:02:47 EST","T225","BRINGUP","zThemis","zHE","CPC1","mdc1","42.87","42.12","40.56","39.56","41.75"
"2019-11-25 18:02:47 EST","T225","BRINGUP","zThemis","zHE","CPC1","mdc2","42.31","41.56","39.87","39.37","41.31"
"2019-11-25 18:02:40 EST","t208","BRINGUP","zThemis","zHE","CPC0","mdc1","56.62","53.68","50.62","53.56","56.06"
"2019-11-25 18:02:40 EST","t208","BRINGUP","zThemis","zHE","CPC0","mdc2","55.87","53.12","49.81","53.37","55.50"
"2019-11-25 18:02:40 EST","t208","BRINGUP","zThemis","zHE","CPC1","mdc1","52.18","54.25","55.18","52.25","59.87"
"2019-11-25 18:02:40 EST","t208","BRINGUP","zThemis","zHE","CPC1","mdc2","51.87","53.68","54.68","51.75","59.06"
"2019-11-25 18:02:30 EST","t16","BRINGUP","zThemis","zHE","CPC0","mdc1","29.00","28.56","28.56","36.37","31.75"
"2019-11-25 18:02:30 EST","t16","BRINGUP","zThemis","zHE","CPC0","mdc2","27.81","27.50","27.37","36.18","30.18"
"2019-11-25 18:02:30 EST","t16","BRINGUP","zThemis","zHE","CPC1","mdc1","29.00","29.06","30.31","37.75","31.25"
"2019-11-25 18:02:30 EST","t16","BRINGUP","zThemis","zHE","CPC1","mdc2","27.87","27.75","29.06","37.56","29.68"
"2019-11-25 18:02:17 EST","t07","EST","zThemis","zHE","CPC0","mdc1","27.68","28.37","29.00","33.93","29.81"
"2019-11-25 18:02:17 EST","t07","EST","zThemis","zHE","CPC0","mdc2","26.50","27.25","27.56","33.68","28.12"
"2019-11-25 18:02:17 EST","t07","EST","zThemis","zHE","CPC1","mdc1","27.81","27.87","28.25","34.50","28.68"
"2019-11-25 18:02:17 EST","t07","EST","zThemis","zHE","CPC1","mdc2","26.81","26.81","26.87","34.56","27.25"
"2019-11-25 18:02:17 EST","t07","EST","zThemis","zHE","CPC2","mdc1","28.62","28.31","29.00","36.25","27.81"
"2019-11-25 18:02:17 EST","t07","EST","zThemis","zHE","CPC2","mdc2","27.25","26.87","27.56","36.18","26.50"
"2019-11-25 18:02:17 EST","t07","EST","zThemis","zHE","CPC3","mdc1","25.68","24.93","25.31","38.31","26.81"
"2019-11-25 18:02:17 EST","t07","EST","zThemis","zHE","CPC3","mdc2","24.50","23.87","24.12","38.00","25.31"
"2019-11-25 18:02:17 EST","t07","EST","zThemis","zHE","CPC4","mdc1","24.50","26.31","25.37","37.25","26.43"
"2019-11-25 18:02:17 EST","t07","EST","zThemis","zHE","CPC4","mdc2","23.43","25.50","24.06","37.18","25.56"
"2019-11-25 18:02:17 EST","t11","BRINGUP","zThemis","zHE","CPC0","mdc1","59.87","60.43","58.87","60.25","58.62"
"2019-11-25 18:02:17 EST","t11","BRINGUP","zThemis","zHE","CPC0","mdc2","58.18","58.87","57.37","60.12","56.81"
"2019-11-25 18:02:17 EST","t11","BRINGUP","zThemis","zHE","CPC1","mdc1","57.62","57.50","59.12","60.31","57.68"
"2019-11-25 18:02:17 EST","t11","BRINGUP","zThemis","zHE","CPC1","mdc2","56.12","55.87","57.25","59.93","56.37"
"2019-11-25 18:02:17 EST","t11","BRINGUP","zThemis","zHE","CPC2","mdc1","59.50","59.06","58.75","61.37","59.12"
"2019-11-25 18:02:17 EST","t11","BRINGUP","zThemis","zHE","CPC2","mdc2","57.87","57.50","57.18","61.31","57.50"
"2019-11-25 18:02:17 EST","t14","BRINGUP","zThemis","zHE","CPC0","mdc1","35.18","34.00","33.68","39.56","34.93"
"2019-11-25 18:02:17 EST","t14","BRINGUP","zThemis","zHE","CPC0","mdc2","33.81","32.56","32.62","39.50","33.56"
"2019-11-25 18:02:17 EST","t14","BRINGUP","zThemis","zHE","CPC1","mdc1","36.50","33.25","33.31","38.75","33.43"
"2019-11-25 18:02:17 EST","t14","BRINGUP","zThemis","zHE","CPC1","mdc2","35.25","31.75","32.12","38.62","32.18"
"2019-11-25 18:02:17 EST","t09","BRINGUP","zThemis","zHE","CPC0","mdc1","33.12","33.43","33.25","38.37","34.68"
"2019-11-25 18:02:17 EST","t09","BRINGUP","zThemis","zHE","CPC0","mdc2","32.25","32.50","32.43","38.31","33.43"
"2019-11-25 18:02:17 EST","t09","BRINGUP","zThemis","zHE","CPC1","mdc1","34.50","34.37","33.81","37.37","33.25"
"2019-11-25 18:02:17 EST","t09","BRINGUP","zThemis","zHE","CPC1","mdc2","33.31","32.75","32.75","37.31","32.43"
"2019-11-25 18:02:17 EST","t09","BRINGUP","zThemis","zHE","CPC2","mdc1","32.56","33.75","33.62","36.62","33.81"
"2019-11-25 18:02:17 EST","t09","BRINGUP","zThemis","zHE","CPC2","mdc2","31.62","32.75","32.62","36.93","33.12"
"2019-11-25 18:02:17 EST","t10","BRINGUP","zThemis","zHE","CPC0","mdc1","56.75","53.25","53.31","59.68","57.12"
"2019-11-25 18:02:17 EST","t10","BRINGUP","zThemis","zHE","CPC0","mdc2","54.81","51.93","52.00","59.18","55.31"
